timestamp,date,day_of_week,hour,minute,station,direction,is_peak_hour,passenger_count
2025-10-14 23:30:00,2025-10-14,Tuesday,23,30,Andheri,Northbound,0,667
2025-10-14 23:40:00,2025-10-14,Tuesday,23,40,Charni Road,Southbound,0,275
2025-10-14 23:45:00,2025-10-14,Tuesday,23,45,Churchgate,Southbound,0,348
2025-10-15 04:05:00,2025-10-15,Wednesday,4,5,Malad,Northbound,0,358
2025-10-15 04:05:00,2025-10-15,Wednesday,4,5,Charni Road,Northbound,0,259
2025-10-15 04:10:00,2025-10-15,Wednesday,4,10,Borivali,Northbound,0,706
2025-10-15 04:15:00,2025-10-15,Wednesday,4,15,Jogeshwari,Northbound,0,253
2025-10-15 04:15:00,2025-10-15,Wednesday,4,15,Andheri,Northbound,0,748
2025-10-15 04:40:00,2025-10-15,Wednesday,4,40,Dadar,Northbound,0,423
2025-10-15 04:45:00,2025-10-15,Wednesday,4,45,Borivali,Southbound,0,753
2025-10-15 04:50:00,2025-10-15,Wednesday,4,50,Churchgate,Southbound,0,415
2025-10-15 05:00:00,2025-10-15,Wednesday,5,0,Marine Lines,Northbound,0,170
2025-10-15 05:05:00,2025-10-15,Wednesday,5,5,Churchgate,Northbound,0,496
2025-10-15 05:05:00,2025-10-15,Wednesday,5,5,Marine Lines,Northbound,0,259
2025-10-15 05:10:00,2025-10-15,Wednesday,5,10,Dahisar,Southbound,0,120
2025-10-15 05:10:00,2025-10-15,Wednesday,5,10,Charni Road,Northbound,0,299
2025-10-15 05:45:00,2025-10-15,Wednesday,5,45,Marine Lines,Southbound,0,197
2025-10-15 05:45:00,2025-10-15,Wednesday,5,45,Bandra,Northbound,0,635
2025-10-15 05:50:00,2025-10-15,Wednesday,5,50,Jogeshwari,Southbound,0,95
2025-10-15 06:45:00,2025-10-15,Wednesday,6,45,Bandra,Northbound,0,628
2025-10-15 06:50:00,2025-10-15,Wednesday,6,50,Jogeshwari,Southbound,0,86
2025-10-15 07:00:00,2025-10-15,Wednesday,7,0,Bandra,Northbound,1,1000
2025-10-15 07:15:00,2025-10-15,Wednesday,7,15,Churchgate,Northbound,1,968
2025-10-15 07:20:00,2025-10-15,Wednesday,7,20,Borivali,Northbound,1,1000
2025-10-15 07:20:00,2025-10-15,Wednesday,7,20,Charni Road,Southbound,1,797
2025-10-15 07:30:00,2025-10-15,Wednesday,7,30,Charni Road,Northbound,1,870
2025-10-15 07:30:00,2025-10-15,Wednesday,7,30,Churchgate,Northbound,1,910
2025-10-15 08:05:00,2025-10-15,Wednesday,8,5,Marine Lines,Southbound,1,686
2025-10-15 08:10:00,2025-10-15,Wednesday,8,10,Andheri,Northbound,1,981
2025-10-15 08:15:00,2025-10-15,Wednesday,8,15,Dadar,Northbound,1,1000
2025-10-15 08:45:00,2025-10-15,Wednesday,8,45,Charni Road,Northbound,1,786
2025-10-15 08:50:00,2025-10-15,Wednesday,8,50,Borivali,Northbound,1,1000
2025-10-15 08:50:00,2025-10-15,Wednesday,8,50,Churchgate,Northbound,1,775
2025-10-15 09:00:00,2025-10-15,Wednesday,9,0,Virar,Southbound,1,1000
2025-10-15 09:00:00,2025-10-15,Wednesday,9,0,Churchgate,Southbound,1,858
2025-10-15 09:05:00,2025-10-15,Wednesday,9,5,Bandra,Southbound,1,1000
2025-10-15 09:10:00,2025-10-15,Wednesday,9,10,Bandra,Northbound,1,973
2025-10-15 09:15:00,2025-10-15,Wednesday,9,15,Borivali,Northbound,1,1000
2025-10-15 09:15:00,2025-10-15,Wednesday,9,15,Grant Road,Southbound,1,930
2025-10-15 09:20:00,2025-10-15,Wednesday,9,20,Grant Road,Northbound,1,767
2025-10-15 09:20:00,2025-10-15,Wednesday,9,20,Bandra,Southbound,1,1000
2025-10-15 09:30:00,2025-10-15,Wednesday,9,30,Dadar,Southbound,1,863
2025-10-15 09:50:00,2025-10-15,Wednesday,9,50,Marine Lines,Northbound,1,946
2025-10-15 10:00:00,2025-10-15,Wednesday,10,0,Malad,Northbound,1,1000
2025-10-15 10:10:00,2025-10-15,Wednesday,10,10,Malad,Northbound,1,787
2025-10-15 10:10:00,2025-10-15,Wednesday,10,10,Kandivali,Northbound,1,977
2025-10-15 10:30:00,2025-10-15,Wednesday,10,30,Dahisar,Southbound,1,547
2025-10-15 10:30:00,2025-10-15,Wednesday,10,30,Churchgate,Southbound,1,1000
2025-10-15 10:45:00,2025-10-15,Wednesday,10,45,Jogeshwari,Southbound,1,939
2025-10-15 10:50:00,2025-10-15,Wednesday,10,50,Grant Road,Southbound,1,652
2025-10-15 10:50:00,2025-10-15,Wednesday,10,50,Bandra,Southbound,1,1000
2025-10-15 11:05:00,2025-10-15,Wednesday,11,5,Jogeshwari,Southbound,0,154
2025-10-15 11:10:00,2025-10-15,Wednesday,11,10,Dahisar,Northbound,0,121
2025-10-15 11:40:00,2025-10-15,Wednesday,11,40,Virar,Northbound,0,511
2025-10-15 11:40:00,2025-10-15,Wednesday,11,40,Churchgate,Southbound,0,416
2025-10-15 11:40:00,2025-10-15,Wednesday,11,40,Andheri,Southbound,0,616
2025-10-15 11:40:00,2025-10-15,Wednesday,11,40,Malad,Northbound,0,334
2025-10-15 12:00:00,2025-10-15,Wednesday,12,0,Kandivali,Southbound,0,392
2025-10-15 12:00:00,2025-10-15,Wednesday,12,0,Jogeshwari,Southbound,0,192
2025-10-15 12:05:00,2025-10-15,Wednesday,12,5,Virar,Northbound,0,352
2025-10-15 12:05:00,2025-10-15,Wednesday,12,5,Borivali,Southbound,0,678
2025-10-15 12:10:00,2025-10-15,Wednesday,12,10,Dadar,Northbound,0,672
2025-10-15 12:30:00,2025-10-15,Wednesday,12,30,Borivali,Southbound,0,442
2025-10-15 12:50:00,2025-10-15,Wednesday,12,50,Borivali,Northbound,0,653
2025-10-15 12:50:00,2025-10-15,Wednesday,12,50,Virar,Northbound,0,446
2025-10-15 13:00:00,2025-10-15,Wednesday,13,0,Dahisar,Northbound,0,181
2025-10-15 13:05:00,2025-10-15,Wednesday,13,5,Grant Road,Southbound,0,277
2025-10-15 13:10:00,2025-10-15,Wednesday,13,10,Andheri,Southbound,0,408
2025-10-15 13:15:00,2025-10-15,Wednesday,13,15,Marine Lines,Southbound,0,180
2025-10-15 13:20:00,2025-10-15,Wednesday,13,20,Kandivali,Southbound,0,351
2025-10-15 13:20:00,2025-10-15,Wednesday,13,20,Virar,Southbound,0,345
2025-10-15 13:30:00,2025-10-15,Wednesday,13,30,Churchgate,Northbound,0,309
2025-10-15 13:30:00,2025-10-15,Wednesday,13,30,Kandivali,Southbound,0,346
2025-10-15 13:30:00,2025-10-15,Wednesday,13,30,Bandra,Northbound,0,688
2025-10-15 13:40:00,2025-10-15,Wednesday,13,40,Mumbai Central,Southbound,0,201
2025-10-15 13:45:00,2025-10-15,Wednesday,13,45,Andheri,Southbound,0,480
2025-10-15 14:05:00,2025-10-15,Wednesday,14,5,Virar,Southbound,0,332
2025-10-15 14:10:00,2025-10-15,Wednesday,14,10,Marine Lines,Northbound,0,156
2025-10-15 14:10:00,2025-10-15,Wednesday,14,10,Andheri,Northbound,0,574
2025-10-15 14:15:00,2025-10-15,Wednesday,14,15,Borivali,Southbound,0,547
2025-10-15 14:15:00,2025-10-15,Wednesday,14,15,Malad,Northbound,0,493
2025-10-15 14:20:00,2025-10-15,Wednesday,14,20,Kandivali,Northbound,0,493
2025-10-15 14:40:00,2025-10-15,Wednesday,14,40,Malad,Northbound,0,339
2025-10-15 15:00:00,2025-10-15,Wednesday,15,0,Jogeshwari,Northbound,0,190
2025-10-15 15:05:00,2025-10-15,Wednesday,15,5,Mumbai Central,Northbound,0,247
2025-10-15 15:05:00,2025-10-15,Wednesday,15,5,Churchgate,Southbound,0,463
2025-10-15 15:20:00,2025-10-15,Wednesday,15,20,Grant Road,Southbound,0,280
2025-10-15 15:40:00,2025-10-15,Wednesday,15,40,Marine Lines,Northbound,0,195
2025-10-15 16:00:00,2025-10-15,Wednesday,16,0,Kandivali,Northbound,0,376
2025-10-15 16:05:00,2025-10-15,Wednesday,16,5,Dadar,Northbound,0,511
2025-10-15 16:40:00,2025-10-15,Wednesday,16,40,Borivali,Southbound,0,514
2025-10-15 16:45:00,2025-10-15,Wednesday,16,45,Kandivali,Northbound,0,367
2025-10-15 16:45:00,2025-10-15,Wednesday,16,45,Grant Road,Northbound,0,240
2025-10-15 16:45:00,2025-10-15,Wednesday,16,45,Dahisar,Southbound,0,156
2025-10-15 16:45:00,2025-10-15,Wednesday,16,45,Marine Lines,Northbound,0,244
2025-10-15 16:50:00,2025-10-15,Wednesday,16,50,Malad,Northbound,0,418
2025-10-15 17:05:00,2025-10-15,Wednesday,17,5,Mumbai Central,Southbound,1,936
2025-10-15 17:05:00,2025-10-15,Wednesday,17,5,Marine Lines,Southbound,1,825
2025-10-15 17:30:00,2025-10-15,Wednesday,17,30,Andheri,Northbound,1,941
2025-10-15 17:30:00,2025-10-15,Wednesday,17,30,Mumbai Central,Southbound,1,636
2025-10-15 17:45:00,2025-10-15,Wednesday,17,45,Dahisar,Southbound,1,672
2025-10-15 17:45:00,2025-10-15,Wednesday,17,45,Marine Lines,Southbound,1,805
2025-10-15 18:10:00,2025-10-15,Wednesday,18,10,Mumbai Central,Northbound,1,785
2025-10-15 18:15:00,2025-10-15,Wednesday,18,15,Churchgate,Northbound,1,981
2025-10-15 18:20:00,2025-10-15,Wednesday,18,20,Andheri,Southbound,1,1000
2025-10-15 18:20:00,2025-10-15,Wednesday,18,20,Charni Road,Northbound,1,493
2025-10-15 18:30:00,2025-10-15,Wednesday,18,30,Malad,Southbound,1,1000
2025-10-15 18:40:00,2025-10-15,Wednesday,18,40,Dadar,Southbound,1,944
2025-10-15 18:40:00,2025-10-15,Wednesday,18,40,Dahisar,Southbound,1,561
2025-10-15 18:45:00,2025-10-15,Wednesday,18,45,Mumbai Central,Northbound,1,694
2025-10-15 18:50:00,2025-10-15,Wednesday,18,50,Bandra,Southbound,1,1000
2025-10-15 19:15:00,2025-10-15,Wednesday,19,15,Malad,Southbound,1,1000
2025-10-15 19:20:00,2025-10-15,Wednesday,19,20,Bandra,Northbound,1,1000
2025-10-15 19:30:00,2025-10-15,Wednesday,19,30,Mumbai Central,Northbound,1,533
2025-10-15 19:30:00,2025-10-15,Wednesday,19,30,Kandivali,Northbound,1,1000
2025-10-15 19:45:00,2025-10-15,Wednesday,19,45,Kandivali,Southbound,1,1000
2025-10-15 20:00:00,2025-10-15,Wednesday,20,0,Jogeshwari,Southbound,1,714
2025-10-15 20:00:00,2025-10-15,Wednesday,20,0,Grant Road,Southbound,1,615
2025-10-15 20:10:00,2025-10-15,Wednesday,20,10,Jogeshwari,Northbound,1,533
2025-10-15 20:10:00,2025-10-15,Wednesday,20,10,Marine Lines,Northbound,1,416
2025-10-15 20:30:00,2025-10-15,Wednesday,20,30,Kandivali,Southbound,1,1000
2025-10-15 20:30:00,2025-10-15,Wednesday,20,30,Virar,Southbound,1,985
2025-10-15 20:40:00,2025-10-15,Wednesday,20,40,Virar,Northbound,1,1000
2025-10-15 20:50:00,2025-10-15,Wednesday,20,50,Kandivali,Southbound,1,883
2025-10-15 21:10:00,2025-10-15,Wednesday,21,10,Dahisar,Southbound,1,817
2025-10-15 21:15:00,2025-10-15,Wednesday,21,15,Virar,Southbound,1,1000
2025-10-15 21:15:00,2025-10-15,Wednesday,21,15,Marine Lines,Northbound,1,565
2025-10-15 21:40:00,2025-10-15,Wednesday,21,40,Marine Lines,Southbound,1,848
2025-10-15 22:00:00,2025-10-15,Wednesday,22,0,Virar,Northbound,0,293
2025-10-15 22:00:00,2025-10-15,Wednesday,22,0,Kandivali,Northbound,0,427
2025-10-15 22:10:00,2025-10-15,Wednesday,22,10,Charni Road,Southbound,0,272
2025-10-15 22:20:00,2025-10-15,Wednesday,22,20,Andheri,Northbound,0,499
2025-10-15 22:30:00,2025-10-15,Wednesday,22,30,Mumbai Central,Northbound,0,226
2025-10-15 22:30:00,2025-10-15,Wednesday,22,30,Bandra,Southbound,0,610
2025-10-15 22:30:00,2025-10-15,Wednesday,22,30,Virar,Southbound,0,408
2025-10-15 22:45:00,2025-10-15,Wednesday,22,45,Grant Road,Southbound,0,190
2025-10-15 23:05:00,2025-10-15,Wednesday,23,5,Churchgate,Northbound,0,458
2025-10-15 23:05:00,2025-10-15,Wednesday,23,5,Virar,Northbound,0,525
2025-10-15 23:20:00,2025-10-15,Wednesday,23,20,Jogeshwari,Southbound,0,254
2025-10-15 23:20:00,2025-10-15,Wednesday,23,20,Virar,Southbound,0,429
2025-10-15 23:30:00,2025-10-15,Wednesday,23,30,Dadar,Northbound,0,595
2025-10-15 23:30:00,2025-10-15,Wednesday,23,30,Malad,Southbound,0,425
2025-10-15 23:30:00,2025-10-15,Wednesday,23,30,Borivali,Northbound,0,676
2025-10-15 23:40:00,2025-10-15,Wednesday,23,40,Charni Road,Northbound,0,268
2025-10-15 23:40:00,2025-10-15,Wednesday,23,40,Marine Lines,Northbound,0,340
2025-10-15 23:40:00,2025-10-15,Wednesday,23,40,Jogeshwari,Northbound,0,113
2025-10-16 04:00:00,2025-10-16,Thursday,4,0,Bandra,Northbound,0,451
2025-10-16 04:10:00,2025-10-16,Thursday,4,10,Dadar,Northbound,0,495
2025-10-16 04:30:00,2025-10-16,Thursday,4,30,Grant Road,Northbound,0,213
2025-10-16 04:45:00,2025-10-16,Thursday,4,45,Grant Road,Southbound,0,194
2025-10-16 04:50:00,2025-10-16,Thursday,4,50,Charni Road,Southbound,0,270
2025-10-16 05:00:00,2025-10-16,Thursday,5,0,Jogeshwari,Southbound,0,218
2025-10-16 05:00:00,2025-10-16,Thursday,5,0,Charni Road,Northbound,0,167
2025-10-16 05:05:00,2025-10-16,Thursday,5,5,Dadar,Southbound,0,542
2025-10-16 05:05:00,2025-10-16,Thursday,5,5,Borivali,Southbound,0,653
2025-10-16 05:40:00,2025-10-16,Thursday,5,40,Malad,Southbound,0,424
2025-10-16 06:00:00,2025-10-16,Thursday,6,0,Malad,Southbound,0,351
2025-10-16 06:05:00,2025-10-16,Thursday,6,5,Kandivali,Northbound,0,350
2025-10-16 06:20:00,2025-10-16,Thursday,6,20,Mumbai Central,Northbound,0,152
2025-10-16 06:50:00,2025-10-16,Thursday,6,50,Virar,Southbound,0,332
2025-10-16 07:05:00,2025-10-16,Thursday,7,5,Virar,Southbound,1,888
2025-10-16 07:15:00,2025-10-16,Thursday,7,15,Borivali,Northbound,1,988
2025-10-16 07:15:00,2025-10-16,Thursday,7,15,Churchgate,Southbound,1,715
2025-10-16 07:20:00,2025-10-16,Thursday,7,20,Jogeshwari,Northbound,1,528
2025-10-16 07:30:00,2025-10-16,Thursday,7,30,Jogeshwari,Northbound,1,670
2025-10-16 07:30:00,2025-10-16,Thursday,7,30,Dahisar,Northbound,1,819
2025-10-16 07:45:00,2025-10-16,Thursday,7,45,Charni Road,Southbound,1,874
2025-10-16 07:45:00,2025-10-16,Thursday,7,45,Dahisar,Northbound,1,693
2025-10-16 07:50:00,2025-10-16,Thursday,7,50,Borivali,Northbound,1,1000
2025-10-16 08:05:00,2025-10-16,Thursday,8,5,Marine Lines,Southbound,1,780
2025-10-16 08:05:00,2025-10-16,Thursday,8,5,Virar,Southbound,1,955
2025-10-16 08:10:00,2025-10-16,Thursday,8,10,Malad,Northbound,1,976
2025-10-16 08:10:00,2025-10-16,Thursday,8,10,Charni Road,Southbound,1,782
2025-10-16 08:15:00,2025-10-16,Thursday,8,15,Kandivali,Northbound,1,971
2025-10-16 08:40:00,2025-10-16,Thursday,8,40,Mumbai Central,Northbound,1,912
2025-10-16 08:45:00,2025-10-16,Thursday,8,45,Dahisar,Southbound,1,704
2025-10-16 08:50:00,2025-10-16,Thursday,8,50,Grant Road,Northbound,1,734
2025-10-16 08:50:00,2025-10-16,Thursday,8,50,Malad,Northbound,1,1000
2025-10-16 08:50:00,2025-10-16,Thursday,8,50,Virar,Northbound,1,1000
2025-10-16 09:00:00,2025-10-16,Thursday,9,0,Churchgate,Northbound,1,1000
2025-10-16 09:00:00,2025-10-16,Thursday,9,0,Charni Road,Northbound,1,761
2025-10-16 09:00:00,2025-10-16,Thursday,9,0,Mumbai Central,Northbound,1,798
2025-10-16 09:10:00,2025-10-16,Thursday,9,10,Andheri,Southbound,1,798
2025-10-16 09:15:00,2025-10-16,Thursday,9,15,Churchgate,Northbound,1,1000
2025-10-16 09:50:00,2025-10-16,Thursday,9,50,Virar,Northbound,1,844
2025-10-16 10:00:00,2025-10-16,Thursday,10,0,Virar,Northbound,1,1000
2025-10-16 10:05:00,2025-10-16,Thursday,10,5,Mumbai Central,Southbound,1,690
2025-10-16 10:45:00,2025-10-16,Thursday,10,45,Bandra,Southbound,1,999
2025-10-16 10:50:00,2025-10-16,Thursday,10,50,Dadar,Northbound,1,1000
2025-10-16 10:50:00,2025-10-16,Thursday,10,50,Jogeshwari,Southbound,1,436
2025-10-16 11:05:00,2025-10-16,Thursday,11,5,Kandivali,Southbound,0,373
2025-10-16 11:10:00,2025-10-16,Thursday,11,10,Mumbai Central,Southbound,0,314
2025-10-16 11:15:00,2025-10-16,Thursday,11,15,Dadar,Northbound,0,685
2025-10-16 11:20:00,2025-10-16,Thursday,11,20,Kandivali,Northbound,0,368
2025-10-16 11:30:00,2025-10-16,Thursday,11,30,Virar,Southbound,0,377
2025-10-16 12:30:00,2025-10-16,Thursday,12,30,Kandivali,Northbound,0,332
2025-10-16 12:40:00,2025-10-16,Thursday,12,40,Virar,Northbound,0,428
2025-10-16 12:45:00,2025-10-16,Thursday,12,45,Jogeshwari,Southbound,0,184
2025-10-16 12:50:00,2025-10-16,Thursday,12,50,Bandra,Northbound,0,609
2025-10-16 13:00:00,2025-10-16,Thursday,13,0,Marine Lines,Northbound,0,178
2025-10-16 13:10:00,2025-10-16,Thursday,13,10,Dadar,Northbound,0,744
2025-10-16 13:10:00,2025-10-16,Thursday,13,10,Kandivali,Northbound,0,424
2025-10-16 13:10:00,2025-10-16,Thursday,13,10,Dahisar,Southbound,0,227
2025-10-16 13:10:00,2025-10-16,Thursday,13,10,Charni Road,Southbound,0,195
2025-10-16 13:20:00,2025-10-16,Thursday,13,20,Andheri,Southbound,0,702
2025-10-16 13:30:00,2025-10-16,Thursday,13,30,Borivali,Southbound,0,508
2025-10-16 13:40:00,2025-10-16,Thursday,13,40,Borivali,Southbound,0,454
2025-10-16 14:00:00,2025-10-16,Thursday,14,0,Dahisar,Northbound,0,152
2025-10-16 14:00:00,2025-10-16,Thursday,14,0,Andheri,Northbound,0,438
2025-10-16 14:10:00,2025-10-16,Thursday,14,10,Bandra,Northbound,0,613
2025-10-16 14:15:00,2025-10-16,Thursday,14,15,Marine Lines,Northbound,0,160
2025-10-16 14:30:00,2025-10-16,Thursday,14,30,Jogeshwari,Southbound,0,141
2025-10-16 14:30:00,2025-10-16,Thursday,14,30,Borivali,Northbound,0,415
2025-10-16 14:30:00,2025-10-16,Thursday,14,30,Malad,Southbound,0,442
2025-10-16 14:45:00,2025-10-16,Thursday,14,45,Andheri,Northbound,0,655
2025-10-16 15:05:00,2025-10-16,Thursday,15,5,Mumbai Central,Northbound,0,133
2025-10-16 15:10:00,2025-10-16,Thursday,15,10,Marine Lines,Northbound,0,215
2025-10-16 15:20:00,2025-10-16,Thursday,15,20,Bandra,Northbound,0,416
2025-10-16 15:20:00,2025-10-16,Thursday,15,20,Charni Road,Southbound,0,244
2025-10-16 15:20:00,2025-10-16,Thursday,15,20,Churchgate,Southbound,0,369
2025-10-16 15:30:00,2025-10-16,Thursday,15,30,Malad,Southbound,0,384
2025-10-16 15:40:00,2025-10-16,Thursday,15,40,Virar,Northbound,0,383
2025-10-16 15:50:00,2025-10-16,Thursday,15,50,Borivali,Southbound,0,621
2025-10-16 16:05:00,2025-10-16,Thursday,16,5,Virar,Southbound,0,445
2025-10-16 16:30:00,2025-10-16,Thursday,16,30,Malad,Southbound,0,486
2025-10-16 16:40:00,2025-10-16,Thursday,16,40,Dahisar,Southbound,0,191
2025-10-16 16:40:00,2025-10-16,Thursday,16,40,Churchgate,Northbound,0,319
2025-10-16 17:10:00,2025-10-16,Thursday,17,10,Malad,Southbound,1,742
2025-10-16 17:10:00,2025-10-16,Thursday,17,10,Jogeshwari,Southbound,1,661
2025-10-16 17:20:00,2025-10-16,Thursday,17,20,Mumbai Central,Northbound,1,554
2025-10-16 17:40:00,2025-10-16,Thursday,17,40,Bandra,Northbound,1,942
2025-10-16 17:40:00,2025-10-16,Thursday,17,40,Jogeshwari,Southbound,1,814
2025-10-16 17:45:00,2025-10-16,Thursday,17,45,Charni Road,Northbound,1,810
2025-10-16 18:00:00,2025-10-16,Thursday,18,0,Andheri,Southbound,1,1000
2025-10-16 18:05:00,2025-10-16,Thursday,18,5,Dahisar,Southbound,1,777
2025-10-16 18:05:00,2025-10-16,Thursday,18,5,Mumbai Central,Southbound,1,871
2025-10-16 18:05:00,2025-10-16,Thursday,18,5,Dahisar,Southbound,1,501
2025-10-16 18:15:00,2025-10-16,Thursday,18,15,Virar,Northbound,1,951
2025-10-16 18:45:00,2025-10-16,Thursday,18,45,Dadar,Southbound,1,1000
2025-10-16 18:45:00,2025-10-16,Thursday,18,45,Grant Road,Southbound,1,819
2025-10-16 18:50:00,2025-10-16,Thursday,18,50,Jogeshwari,Southbound,1,865
2025-10-16 18:50:00,2025-10-16,Thursday,18,50,Grant Road,Southbound,1,869
2025-10-16 19:45:00,2025-10-16,Thursday,19,45,Dadar,Southbound,1,1000
2025-10-16 20:30:00,2025-10-16,Thursday,20,30,Andheri,Northbound,1,1000
2025-10-16 20:30:00,2025-10-16,Thursday,20,30,Dahisar,Northbound,1,625
2025-10-16 20:40:00,2025-10-16,Thursday,20,40,Churchgate,Northbound,1,1000
2025-10-16 20:50:00,2025-10-16,Thursday,20,50,Bandra,Southbound,1,1000
2025-10-16 20:50:00,2025-10-16,Thursday,20,50,Dadar,Southbound,1,953
2025-10-16 21:10:00,2025-10-16,Thursday,21,10,Dadar,Southbound,1,988
2025-10-16 21:20:00,2025-10-16,Thursday,21,20,Borivali,Northbound,1,1000
2025-10-16 21:30:00,2025-10-16,Thursday,21,30,Dadar,Southbound,1,895
2025-10-16 21:40:00,2025-10-16,Thursday,21,40,Virar,Southbound,1,890
2025-10-16 21:45:00,2025-10-16,Thursday,21,45,Churchgate,Southbound,1,792
2025-10-16 22:10:00,2025-10-16,Thursday,22,10,Mumbai Central,Southbound,0,170
2025-10-16 22:15:00,2025-10-16,Thursday,22,15,Dahisar,Northbound,0,98
2025-10-16 22:15:00,2025-10-16,Thursday,22,15,Dahisar,Southbound,0,135
2025-10-16 22:15:00,2025-10-16,Thursday,22,15,Malad,Northbound,0,411
2025-10-16 22:20:00,2025-10-16,Thursday,22,20,Mumbai Central,Southbound,0,322
2025-10-16 22:20:00,2025-10-16,Thursday,22,20,Bandra,Southbound,0,709
2025-10-16 22:40:00,2025-10-16,Thursday,22,40,Andheri,Southbound,0,628
2025-10-16 23:00:00,2025-10-16,Thursday,23,0,Dahisar,Southbound,0,100
2025-10-16 23:00:00,2025-10-16,Thursday,23,0,Kandivali,Southbound,0,431
2025-10-16 23:05:00,2025-10-16,Thursday,23,5,Virar,Southbound,0,509
2025-10-16 23:10:00,2025-10-16,Thursday,23,10,Virar,Southbound,0,543
2025-10-16 23:10:00,2025-10-16,Thursday,23,10,Malad,Northbound,0,515
2025-10-16 23:10:00,2025-10-16,Thursday,23,10,Virar,Southbound,0,339
2025-10-16 23:10:00,2025-10-16,Thursday,23,10,Bandra,Southbound,0,440
2025-10-16 23:15:00,2025-10-16,Thursday,23,15,Marine Lines,Northbound,0,247
2025-10-16 23:15:00,2025-10-16,Thursday,23,15,Churchgate,Southbound,0,353
2025-10-16 23:30:00,2025-10-16,Thursday,23,30,Mumbai Central,Northbound,0,284
2025-10-16 23:50:00,2025-10-16,Thursday,23,50,Mumbai Central,Southbound,0,326
2025-10-16 23:50:00,2025-10-16,Thursday,23,50,Andheri,Southbound,0,444
2025-10-17 04:00:00,2025-10-17,Friday,4,0,Bandra,Southbound,0,507
2025-10-17 04:15:00,2025-10-17,Friday,4,15,Bandra,Northbound,0,627
2025-10-17 04:15:00,2025-10-17,Friday,4,15,Borivali,Northbound,0,607
2025-10-17 04:15:00,2025-10-17,Friday,4,15,Marine Lines,Northbound,0,174
2025-10-17 04:30:00,2025-10-17,Friday,4,30,Kandivali,Northbound,0,410
2025-10-17 04:50:00,2025-10-17,Friday,4,50,Dadar,Southbound,0,569
2025-10-17 05:00:00,2025-10-17,Friday,5,0,Marine Lines,Southbound,0,189
2025-10-17 05:00:00,2025-10-17,Friday,5,0,Marine Lines,Northbound,0,206
2025-10-17 05:20:00,2025-10-17,Friday,5,20,Dadar,Northbound,0,591
2025-10-17 05:45:00,2025-10-17,Friday,5,45,Borivali,Northbound,0,516
2025-10-17 05:50:00,2025-10-17,Friday,5,50,Grant Road,Northbound,0,257
2025-10-17 05:50:00,2025-10-17,Friday,5,50,Andheri,Northbound,0,590
2025-10-17 06:00:00,2025-10-17,Friday,6,0,Dadar,Northbound,0,553
2025-10-17 06:05:00,2025-10-17,Friday,6,5,Virar,Southbound,0,393
2025-10-17 06:10:00,2025-10-17,Friday,6,10,Dahisar,Northbound,0,130
2025-10-17 06:50:00,2025-10-17,Friday,6,50,Mumbai Central,Northbound,0,311
2025-10-17 07:00:00,2025-10-17,Friday,7,0,Bandra,Northbound,1,1000
2025-10-17 07:05:00,2025-10-17,Friday,7,5,Jogeshwari,Southbound,1,689
2025-10-17 07:05:00,2025-10-17,Friday,7,5,Dahisar,Northbound,1,760
2025-10-17 07:10:00,2025-10-17,Friday,7,10,Churchgate,Southbound,1,840
2025-10-17 07:15:00,2025-10-17,Friday,7,15,Marine Lines,Northbound,1,915
2025-10-17 07:30:00,2025-10-17,Friday,7,30,Charni Road,Northbound,1,874
2025-10-17 07:45:00,2025-10-17,Friday,7,45,Mumbai Central,Northbound,1,891
2025-10-17 08:00:00,2025-10-17,Friday,8,0,Grant Road,Northbound,1,637
2025-10-17 08:05:00,2025-10-17,Friday,8,5,Dadar,Northbound,1,1000
2025-10-17 08:05:00,2025-10-17,Friday,8,5,Bandra,Southbound,1,1000
2025-10-17 08:10:00,2025-10-17,Friday,8,10,Charni Road,Southbound,1,776
2025-10-17 08:15:00,2025-10-17,Friday,8,15,Mumbai Central,Northbound,1,647
2025-10-17 08:15:00,2025-10-17,Friday,8,15,Malad,Northbound,1,879
2025-10-17 08:20:00,2025-10-17,Friday,8,20,Charni Road,Northbound,1,641
2025-10-17 08:20:00,2025-10-17,Friday,8,20,Virar,Northbound,1,815
2025-10-17 08:50:00,2025-10-17,Friday,8,50,Mumbai Central,Southbound,1,548
2025-10-17 09:00:00,2025-10-17,Friday,9,0,Charni Road,Northbound,1,886
2025-10-17 09:05:00,2025-10-17,Friday,9,5,Grant Road,Southbound,1,876
2025-10-17 09:10:00,2025-10-17,Friday,9,10,Virar,Northbound,1,832
2025-10-17 09:10:00,2025-10-17,Friday,9,10,Dahisar,Southbound,1,606
2025-10-17 09:20:00,2025-10-17,Friday,9,20,Borivali,Southbound,1,1000
2025-10-17 10:00:00,2025-10-17,Friday,10,0,Jogeshwari,Southbound,1,490
2025-10-17 10:05:00,2025-10-17,Friday,10,5,Borivali,Southbound,1,1000
2025-10-17 10:05:00,2025-10-17,Friday,10,5,Malad,Northbound,1,897
2025-10-17 10:15:00,2025-10-17,Friday,10,15,Dahisar,Southbound,1,605
2025-10-17 10:20:00,2025-10-17,Friday,10,20,Dadar,Northbound,1,939
2025-10-17 10:40:00,2025-10-17,Friday,10,40,Churchgate,Southbound,1,1000
